vuln_id,cve,scanner,component,severity,state,disposition,title,justification,url
345912359,,SAST / IaC,mixins/tools.py:2867,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912359
345912358,,SAST / IaC,mixins/bootstrap.py:203,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912358
345912357,,SAST / IaC,mixins/tools.py:1725,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912357
345912356,,SAST / IaC,mixins/bootstrap.py:284,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912356
345912355,,SAST / IaC,mixins/bootstrap.py:294,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912355
345912354,,SAST / IaC,mixins/tools.py:1724,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912354
345912353,,SAST / IaC,mixins/tools.py:2871,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912353
345912352,,SAST / IaC,mixins/tools.py:2799,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912352
345912351,,SAST / IaC,mixins/bootstrap.py:410,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912351
345912350,,SAST / IaC,mixins/tools.py:2933,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912350
345912349,,SAST / IaC,mixins/bootstrap.py:274,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912349
345912347,,SAST / IaC,mixins/issues.py:133,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912347
345912346,,SAST / IaC,mixins/bootstrap.py:389,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912346
345912345,,SAST / IaC,mixins/tools.py:1549,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912345
345912344,,SAST / IaC,mixins/bootstrap.py:281,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912344
345912343,,SAST / IaC,mixins/epics.py:157,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912343
345912342,,SAST / IaC,mixins/bootstrap.py:396,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912342
345912341,,SAST / IaC,mixins/epics.py:159,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912341
345912339,,SAST / IaC,mixins/bootstrap.py:48,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912339
345912338,,SAST / IaC,mixins/bootstrap.py:15,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912338
345912337,,SAST / IaC,mixins/tools.py:3083,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912337
345912336,,SAST / IaC,mixins/bootstrap.py:365,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912336
345912335,,SAST / IaC,mixins/bootstrap.py:657,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912335
345912334,,SAST / IaC,mixins/bootstrap.py:199,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912334
345912332,,SAST / IaC,mixins/tools.py:2247,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912332
345912329,,SAST / IaC,mixins/tools.py:3193,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912329
345912328,,SAST / IaC,mixins/bootstrap.py:266,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912328
345912327,,SAST / IaC,mixins/epics.py:145,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912327
345912326,,SAST / IaC,mixins/bootstrap.py:46,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912326
349121545,,SAST / IaC,Dockerfile:67,INFO,RESOLVED,—,Pip install Keeping Cached Packages,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121545
349121544,,SAST / IaC,Dockerfile:109,INFO,RESOLVED,—,Pip install Keeping Cached Packages,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121544
346978059,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:27,INFO,RESOLVED,—,Invalid Image Tag,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346978059
345912111,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:21,INFO,RESOLVED,—,Invalid Image Tag,"Fixed by #290: the chart requires the immutable ecr-push image tag (image.tag is required, no :latest) — merged to develop before this backfill. Entry predates the fix. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912111
345912106,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,INFO,RESOLVED,—,Pod or Container Without Security Context,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912106
345912093,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,INFO,RESOLVED,—,No Drop Capabilities for Containers,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912093
346976724,,Secret Detection,—,CRITICAL,RESOLVED,—,GitLab Personal Access Token (routable),File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976724
346976722,,Secret Detection,—,CRITICAL,RESOLVED,—,GitLab Personal Access Token (routable),File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976722
346976721,,Secret Detection,—,CRITICAL,RESOLVED,—,AWS Access Key ID,File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976721
346976720,,Secret Detection,—,CRITICAL,RESOLVED,—,GitLab Personal Access Token (routable),File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976720
346976719,,Secret Detection,—,CRITICAL,RESOLVED,—,GitLab Personal Access Token (routable),File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976719
346976718,,Secret Detection,—,CRITICAL,RESOLVED,—,GitLab Personal Access Token (routable),File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976718
346976717,,Secret Detection,—,CRITICAL,RESOLVED,—,AWS Secret Access Key,File purged from history 2026-08-03 (git-filter-repo + force-push + Repository cleanup); credential revoked before the rewrite. 2026-08-05 full-history secret scan (pipeline 2735348571) confirms it is absent from the rewritten history.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976717
